Time,Event,Severity,Source,Destination,Confidence
12:48:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:23,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:24,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:25,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:25,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:25,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:25,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:25,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:25,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:25,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:26,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:26,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:26,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:26,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:26,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:26,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:27,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:27,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:27,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:27,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:27,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:27,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:28,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:28,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:28,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:28,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:28,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:29,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:29,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:29,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:29,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:29,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:30,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:30,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:30,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:30,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:30,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:30,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:31,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:31,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:31,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:31,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:31,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:32,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:32,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:32,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:32,NEW_THREAT,Low,192.168.0.127,34.107.243.93,0.09
12:48:32,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:48:32,NEW_THREAT,Low,192.168.0.127,172.211.123.249,0.09
12:48:33,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:33,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:33,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:33,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:33,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:33,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:33,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:34,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:34,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:34,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:34,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:34,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:35,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:35,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:35,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:35,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:35,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:36,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:36,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:36,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:36,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:36,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:36,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:37,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:37,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:37,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:37,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:37,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:37,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:38,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:38,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:38,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:38,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:38,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:39,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:39,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:39,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:39,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:39,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:39,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:39,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:40,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:40,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:40,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:40,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:40,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:40,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:41,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:41,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:41,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:41,NEW_THREAT,Low,142.250.203.142,192.168.0.127,0.09
12:48:41,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:42,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:48:42,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:42,NEW_THREAT,Low,192.168.0.1,224.0.0.22,0.09
12:48:43,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:43,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:48:43,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:43,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:44,NEW_THREAT,Low,192.168.0.127,224.0.0.22,0.09
12:48:44,NEW_THREAT,Low,192.168.0.245,192.168.0.127,0.09
12:48:45,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:48:45,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:45,NEW_THREAT,Low,192.168.0.238,224.0.0.22,0.09
12:48:45,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:48:46,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:46,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:46,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:47,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:47,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:47,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:47,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:47,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:48,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:48,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:48,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:48,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:48,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:49,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:49,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:49,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:49,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:49,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:50,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:50,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:50,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:50,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:48:51,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:51,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:51,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:51,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:51,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:52,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:52,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:52,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:52,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:52,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:52,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:53,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:53,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:53,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:53,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:53,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:54,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:54,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:54,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:54,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:54,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:54,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:55,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:55,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:55,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:55,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:55,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:56,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:56,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:56,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:56,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:56,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:56,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:56,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:57,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:57,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:57,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:48:57,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:48:57,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:58,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:58,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:58,NEW_THREAT,Low,172.211.123.249,192.168.0.127,0.09
12:48:59,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:48:59,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:48:59,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:00,NEW_THREAT,Low,192.168.0.127,192.168.0.255,0.09
12:49:00,NEW_THREAT,Low,192.168.0.127,192.168.0.255,0.09
12:49:01,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:01,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:49:01,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:02,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:49:02,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:03,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:49:03,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:04,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:04,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:04,NEW_THREAT,Low,192.168.0.127,13.107.253.44,0.09
12:49:05,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:49:05,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:06,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:06,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:07,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:07,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:49:07,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:08,NEW_THREAT,Low,8.8.8.8,192.168.0.127,0.09
12:49:08,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:09,NEW_THREAT,Low,45.140.147.90,192.168.0.127,0.09
12:49:09,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:10,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:10,NEW_THREAT,Low,192.168.0.127,45.140.147.90,0.09
12:49:11,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:11,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:11,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:11,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:12,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:12,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:12,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:12,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:12,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:13,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:14,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:15,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:16,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:17,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:18,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:19,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:19,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:19,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:20,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:21,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:22,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:22,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:23,NEW_THREAT,Low,192.168.0.127,178.235.152.14,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
12:49:24,NEW_THREAT,Low,178.235.152.14,192.168.0.127,0.09
